date,line_id,line_name,shift_id,shift_name,planned_minutes,downtime_minutes,run_time_minutes,downtime_reason_category,downtime_reason_subcategory,downtime_cost_usd,ideal_cycle_time_sec,units_planned,units_produced,units_good,units_defective
2025-06-10,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,578,570,8
2025-06-10,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,551,545,6
2025-06-10,L1,Line 1 - CNC Machining,S3,Night,480,44.5,435.5,Changeover,Product Setup / Changeover,630.42,45,640,529,521,8
2025-06-10,L2,Line 2 - Precision Assembly,S1,Morning,480,93.2,386.8,Unplanned Maintenance,Unscheduled Repair,963.07,30,960,740,733,7
2025-06-10,L2,Line 2 - Precision Assembly,S2,Afternoon,480,44.1,435.9,Equipment Failure,Electrical Fault,455.7,30,960,808,803,5
2025-06-10,L2,Line 2 - Precision Assembly,S3,Night,480,134.7,345.3,Equipment Failure,Mechanical Breakdown,1391.9,30,960,587,585,2
2025-06-10,L3,Line 3 - Surface Treatment,S1,Morning,480,67.4,412.6,Changeover,Product Setup / Changeover,797.57,60,480,389,379,10
2025-06-10,L3,Line 3 - Surface Treatment,S2,Afternoon,480,121.7,358.3,Equipment Failure,Mechanical Breakdown,1440.12,60,480,301,291,10
2025-06-10,L3,Line 3 - Surface Treatment,S3,Night,480,39.3,440.7,Material Issue,Material Quality Reject,465.05,60,480,421,410,11
2025-06-10,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,49.4,430.6,Equipment Failure,Mechanical Breakdown,395.2,20,1440,1134,1122,12
2025-06-10,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,78.4,401.6,Unplanned Maintenance,Unscheduled Repair,627.2,20,1440,1012,997,15
2025-06-10,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,26.2,453.8,Equipment Failure,Mechanical Breakdown,209.6,20,1440,1184,1174,10
2025-06-11,L1,Line 1 - CNC Machining,S1,Morning,480,74.7,405.3,Material Issue,Material Shortage,1058.25,45,640,482,476,6
2025-06-11,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,551,544,7
2025-06-11,L1,Line 1 - CNC Machining,S3,Night,480,33.6,446.4,Material Issue,Material Quality Reject,476.0,45,640,555,549,6
2025-06-11,L2,Line 2 - Precision Assembly,S1,Morning,480,43.6,436.4,Equipment Failure,Electrical Fault,450.53,30,960,636,628,8
2025-06-11,L2,Line 2 - Precision Assembly,S2,Afternoon,480,15.8,464.2,Material Issue,Material Quality Reject,163.27,30,960,799,792,7
2025-06-11,L2,Line 2 - Precision Assembly,S3,Night,480,69.6,410.4,Planned Maintenance,Scheduled Preventive Maintenance,719.2,30,960,681,672,9
2025-06-11,L3,Line 3 - Surface Treatment,S1,Morning,480,112.3,367.7,Material Issue,Material Shortage,1328.88,60,480,311,296,15
2025-06-11,L3,Line 3 - Surface Treatment,S2,Afternoon,480,72.6,407.4,Equipment Failure,Mechanical Breakdown,859.1,60,480,352,343,9
2025-06-11,L3,Line 3 - Surface Treatment,S3,Night,480,11.8,468.2,Operator,Operator Availability / Training,139.63,60,480,414,402,12
2025-06-11,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1291,1286,5
2025-06-11,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,97.5,382.5,Equipment Failure,Electrical Fault,780.0,20,1440,902,892,10
2025-06-11,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,77.7,402.3,Equipment Failure,Mechanical Breakdown,621.6,20,1440,1181,1172,9
2025-06-12,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,498,494,4
2025-06-12,L1,Line 1 - CNC Machining,S2,Afternoon,480,37.7,442.3,Changeover,Product Setup / Changeover,534.08,45,640,544,539,5
2025-06-12,L1,Line 1 - CNC Machining,S3,Night,480,77.6,402.4,Unplanned Maintenance,Unscheduled Repair,1099.33,45,640,473,463,10
2025-06-12,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,909,900,9
2025-06-12,L2,Line 2 - Precision Assembly,S2,Afternoon,480,47.4,432.6,Changeover,Product Setup / Changeover,489.8,30,960,759,752,7
2025-06-12,L2,Line 2 - Precision Assembly,S3,Night,480,95.5,384.5,Equipment Failure,Mechanical Breakdown,986.83,30,960,727,718,9
2025-06-12,L3,Line 3 - Surface Treatment,S1,Morning,480,97.3,382.7,Unplanned Maintenance,Unscheduled Repair,1151.38,60,480,356,352,4
2025-06-12,L3,Line 3 - Surface Treatment,S2,Afternoon,480,63.5,416.5,Unplanned Maintenance,Unscheduled Repair,751.42,60,480,362,349,13
2025-06-12,L3,Line 3 - Surface Treatment,S3,Night,480,73.4,406.6,Equipment Failure,Electrical Fault,868.57,60,480,388,379,9
2025-06-12,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,5.0,475.0,Material Issue,Material Shortage,40.0,20,1440,1181,1172,9
2025-06-12,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,103.3,376.7,Equipment Failure,Electrical Fault,826.4,20,1440,1023,1015,8
2025-06-12,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,131.0,349.0,Equipment Failure,Mechanical Breakdown,1048.0,20,1440,1012,1002,10
2025-06-13,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,639,634,5
2025-06-13,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,613,607,6
2025-06-13,L1,Line 1 - CNC Machining,S3,Night,480,62.1,417.9,Equipment Failure,Mechanical Breakdown,879.75,45,640,503,494,9
2025-06-13,L2,Line 2 - Precision Assembly,S1,Morning,480,44.7,435.3,Material Issue,Material Shortage,461.9,30,960,783,771,12
2025-06-13,L2,Line 2 - Precision Assembly,S2,Afternoon,480,105.6,374.4,Planned Maintenance,Scheduled Preventive Maintenance,1091.2,30,960,641,635,6
2025-06-13,L2,Line 2 - Precision Assembly,S3,Night,480,49.4,430.6,Changeover,Product Setup / Changeover,510.47,30,960,791,779,12
2025-06-13,L3,Line 3 - Surface Treatment,S1,Morning,480,21.0,459.0,Equipment Failure,Electrical Fault,248.5,60,480,418,409,9
2025-06-13,L3,Line 3 - Surface Treatment,S2,Afternoon,480,22.7,457.3,Material Issue,Material Quality Reject,268.62,60,480,388,385,3
2025-06-13,L3,Line 3 - Surface Treatment,S3,Night,480,68.3,411.7,Equipment Failure,Electrical Fault,808.22,60,480,347,339,8
2025-06-13,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,57.1,422.9,Equipment Failure,Mechanical Breakdown,456.8,20,1440,1158,1147,11
2025-06-13,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,74.7,405.3,Equipment Failure,Mechanical Breakdown,597.6,20,1440,1092,1078,14
2025-06-13,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,67.2,412.8,Material Issue,Material Shortage,537.6,20,1440,1016,1009,7
2025-06-14,L1,Line 1 - CNC Machining,S1,Morning,480,83.3,396.7,Equipment Failure,Mechanical Breakdown,1180.08,45,640,503,490,13
2025-06-14,L1,Line 1 - CNC Machining,S2,Afternoon,480,113.0,367.0,Equipment Failure,Mechanical Breakdown,1600.83,45,640,438,426,12
2025-06-14,L1,Line 1 - CNC Machining,S3,Night,480,63.0,417.0,Planned Maintenance,Scheduled Preventive Maintenance,892.5,45,640,538,529,9
2025-06-14,L2,Line 2 - Precision Assembly,S1,Morning,480,51.0,429.0,Unplanned Maintenance,Unscheduled Repair,527.0,30,960,723,719,4
2025-06-14,L2,Line 2 - Precision Assembly,S2,Afternoon,480,61.8,418.2,Unplanned Maintenance,Unscheduled Repair,638.6,30,960,762,751,11
2025-06-14,L2,Line 2 - Precision Assembly,S3,Night,480,56.3,423.7,Changeover,Product Setup / Changeover,581.77,30,960,752,745,7
2025-06-14,L3,Line 3 - Surface Treatment,S1,Morning,480,29.9,450.1,Changeover,Product Setup / Changeover,353.82,60,480,439,438,1
2025-06-14,L3,Line 3 - Surface Treatment,S2,Afternoon,480,34.5,445.5,Changeover,Product Setup / Changeover,408.25,60,480,385,371,14
2025-06-14,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1200,1192,8
2025-06-14,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,74.8,405.2,Changeover,Product Setup / Changeover,598.4,20,1440,1087,1071,16
2025-06-15,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,573,565,8
2025-06-15,L1,Line 1 - CNC Machining,S2,Afternoon,480,49.8,430.2,Material Issue,Material Shortage,705.5,45,640,528,519,9
2025-06-15,L1,Line 1 - CNC Machining,S3,Night,480,97.2,382.8,Equipment Failure,Mechanical Breakdown,1377.0,45,640,463,459,4
2025-06-15,L2,Line 2 - Precision Assembly,S1,Morning,480,42.3,437.7,Equipment Failure,Electrical Fault,437.1,30,960,762,753,9
2025-06-15,L2,Line 2 - Precision Assembly,S2,Afternoon,480,63.1,416.9,Equipment Failure,Mechanical Breakdown,652.03,30,960,761,753,8
2025-06-15,L2,Line 2 - Precision Assembly,S3,Night,480,115.3,364.7,Equipment Failure,Mechanical Breakdown,1191.43,30,960,663,654,9
2025-06-15,L3,Line 3 - Surface Treatment,S1,Morning,480,80.4,399.6,Material Issue,Material Shortage,951.4,60,480,366,359,7
2025-06-15,L3,Line 3 - Surface Treatment,S2,Afternoon,480,43.1,436.9,Operator,Operator Availability / Training,510.02,60,480,403,396,7
2025-06-15,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,53.5,426.5,Changeover,Product Setup / Changeover,428.0,20,1440,1217,1208,9
2025-06-15,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,118.8,361.2,Planned Maintenance,Scheduled Preventive Maintenance,950.4,20,1440,1002,990,12
2025-06-16,L1,Line 1 - CNC Machining,S1,Morning,480,45.2,434.8,Material Issue,Material Shortage,640.33,45,640,517,513,4
2025-06-16,L1,Line 1 - CNC Machining,S2,Afternoon,480,81.5,398.5,Equipment Failure,Electrical Fault,1154.58,45,640,473,465,8
2025-06-16,L1,Line 1 - CNC Machining,S3,Night,480,69.8,410.2,Unplanned Maintenance,Unscheduled Repair,988.83,45,640,500,493,7
2025-06-16,L2,Line 2 - Precision Assembly,S1,Morning,480,29.6,450.4,Material Issue,Material Quality Reject,305.87,30,960,779,775,4
2025-06-16,L2,Line 2 - Precision Assembly,S2,Afternoon,480,32.0,448.0,Changeover,Product Setup / Changeover,330.67,30,960,825,817,8
2025-06-16,L2,Line 2 - Precision Assembly,S3,Night,480,144.7,335.3,Unplanned Maintenance,Unscheduled Repair,1495.23,30,960,588,582,6
2025-06-16,L3,Line 3 - Surface Treatment,S1,Morning,480,60.9,419.1,Changeover,Product Setup / Changeover,720.65,60,480,393,384,9
2025-06-16,L3,Line 3 - Surface Treatment,S2,Afternoon,480,79.0,401.0,Equipment Failure,Mechanical Breakdown,934.83,60,480,338,329,9
2025-06-16,L3,Line 3 - Surface Treatment,S3,Night,480,38.8,441.2,Material Issue,Material Shortage,459.13,60,480,392,378,14
2025-06-16,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1267,1255,12
2025-06-16,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,101.4,378.6,Unplanned Maintenance,Unscheduled Repair,811.2,20,1440,957,949,8
2025-06-16,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,72.0,408.0,Equipment Failure,Electrical Fault,576.0,20,1440,1122,1107,15
2025-06-17,L1,Line 1 - CNC Machining,S1,Morning,480,42.3,437.7,Equipment Failure,Electrical Fault,599.25,45,640,546,542,4
2025-06-17,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,589,582,7
2025-06-17,L1,Line 1 - CNC Machining,S3,Night,480,22.8,457.2,Changeover,Product Setup / Changeover,323.0,45,640,562,552,10
2025-06-17,L2,Line 2 - Precision Assembly,S1,Morning,480,54.2,425.8,Equipment Failure,Mechanical Breakdown,560.07,30,960,792,786,6
2025-06-17,L2,Line 2 - Precision Assembly,S2,Afternoon,480,56.8,423.2,Changeover,Product Setup / Changeover,586.93,30,960,705,697,8
2025-06-17,L2,Line 2 - Precision Assembly,S3,Night,480,59.7,420.3,Unplanned Maintenance,Unscheduled Repair,616.9,30,960,615,609,6
2025-06-17,L3,Line 3 - Surface Treatment,S1,Morning,480,70.8,409.2,Material Issue,Material Shortage,837.8,60,480,351,342,9
2025-06-17,L3,Line 3 - Surface Treatment,S2,Afternoon,480,32.9,447.1,Changeover,Product Setup / Changeover,389.32,60,480,395,384,11
2025-06-17,L3,Line 3 - Surface Treatment,S3,Night,480,28.1,451.9,Operator,Operator Availability / Training,332.52,60,480,438,430,8
2025-06-17,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,22.5,457.5,Material Issue,Material Shortage,180.0,20,1440,1340,1329,11
2025-06-17,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,34.2,445.8,Operator,Operator Availability / Training,273.6,20,1440,1097,1088,9
2025-06-17,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,103.6,376.4,Planned Maintenance,Scheduled Preventive Maintenance,828.8,20,1440,1060,1053,7
2025-06-18,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,608,600,8
2025-06-18,L1,Line 1 - CNC Machining,S2,Afternoon,480,25.9,454.1,Operator,Operator Availability / Training,366.92,45,640,548,537,11
2025-06-18,L1,Line 1 - CNC Machining,S3,Night,480,99.1,380.9,Material Issue,Material Shortage,1403.92,45,640,459,459,0
2025-06-18,L2,Line 2 - Precision Assembly,S1,Morning,480,95.9,384.1,Equipment Failure,Electrical Fault,990.97,30,960,673,667,6
2025-06-18,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,836,830,6
2025-06-18,L2,Line 2 - Precision Assembly,S3,Night,480,63.1,416.9,Material Issue,Material Shortage,652.03,30,960,726,720,6
2025-06-18,L3,Line 3 - Surface Treatment,S1,Morning,480,97.3,382.7,Unplanned Maintenance,Unscheduled Repair,1151.38,60,480,356,345,11
2025-06-18,L3,Line 3 - Surface Treatment,S2,Afternoon,480,25.2,454.8,Changeover,Product Setup / Changeover,298.2,60,480,416,401,15
2025-06-18,L3,Line 3 - Surface Treatment,S3,Night,480,67.8,412.2,Planned Maintenance,Scheduled Preventive Maintenance,802.3,60,480,359,348,11
2025-06-18,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1258,1242,16
2025-06-18,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1176,1170,6
2025-06-18,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,64.6,415.4,Changeover,Product Setup / Changeover,516.8,20,1440,1043,1032,11
2025-06-19,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,592,581,11
2025-06-19,L1,Line 1 - CNC Machining,S2,Afternoon,480,20.1,459.9,Material Issue,Material Quality Reject,284.75,45,640,559,551,8
2025-06-19,L1,Line 1 - CNC Machining,S3,Night,480,23.3,456.7,Operator,Operator Availability / Training,330.08,45,640,596,589,7
2025-06-19,L2,Line 2 - Precision Assembly,S1,Morning,480,28.0,452.0,Material Issue,Material Shortage,289.33,30,960,904,893,11
2025-06-19,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,800,797,3
2025-06-19,L2,Line 2 - Precision Assembly,S3,Night,480,142.1,337.9,Planned Maintenance,Scheduled Preventive Maintenance,1468.37,30,960,643,634,9
2025-06-19,L3,Line 3 - Surface Treatment,S1,Morning,480,33.9,446.1,Material Issue,Material Quality Reject,401.15,60,480,354,348,6
2025-06-19,L3,Line 3 - Surface Treatment,S2,Afternoon,480,25.7,454.3,Changeover,Product Setup / Changeover,304.12,60,480,388,377,11
2025-06-19,L3,Line 3 - Surface Treatment,S3,Night,480,111.2,368.8,Equipment Failure,Mechanical Breakdown,1315.87,60,480,335,325,10
2025-06-19,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,72.8,407.2,Equipment Failure,Electrical Fault,582.4,20,1440,1025,1016,9
2025-06-19,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,33.4,446.6,Equipment Failure,Electrical Fault,267.2,20,1440,1288,1280,8
2025-06-19,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,72.6,407.4,Changeover,Product Setup / Changeover,580.8,20,1440,1108,1100,8
2025-06-20,L1,Line 1 - CNC Machining,S1,Morning,480,39.5,440.5,Changeover,Product Setup / Changeover,559.58,45,640,587,580,7
2025-06-20,L1,Line 1 - CNC Machining,S2,Afternoon,480,88.3,391.7,Material Issue,Material Shortage,1250.92,45,640,479,470,9
2025-06-20,L1,Line 1 - CNC Machining,S3,Night,480,130.3,349.7,Unplanned Maintenance,Unscheduled Repair,1845.92,45,640,365,362,3
2025-06-20,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,822,814,8
2025-06-20,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,871,864,7
2025-06-20,L2,Line 2 - Precision Assembly,S3,Night,480,47.0,433.0,Changeover,Product Setup / Changeover,485.67,30,960,734,729,5
2025-06-20,L3,Line 3 - Surface Treatment,S1,Morning,480,29.5,450.5,Material Issue,Material Quality Reject,349.08,60,480,413,403,10
2025-06-20,L3,Line 3 - Surface Treatment,S2,Afternoon,480,20.9,459.1,Operator,Operator Availability / Training,247.32,60,480,433,424,9
2025-06-20,L3,Line 3 - Surface Treatment,S3,Night,480,31.2,448.8,Material Issue,Material Shortage,369.2,60,480,444,433,11
2025-06-20,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,70.0,410.0,Equipment Failure,Mechanical Breakdown,560.0,20,1440,1166,1153,13
2025-06-20,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,88.8,391.2,Unplanned Maintenance,Unscheduled Repair,710.4,20,1440,1173,1158,15
2025-06-20,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,83.1,396.9,Equipment Failure,Electrical Fault,664.8,20,1440,1053,1045,8
2025-06-21,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,622,606,16
2025-06-21,L1,Line 1 - CNC Machining,S2,Afternoon,480,25.0,455.0,Changeover,Product Setup / Changeover,354.17,45,640,532,523,9
2025-06-21,L1,Line 1 - CNC Machining,S3,Night,480,24.9,455.1,Material Issue,Material Shortage,352.75,45,640,525,516,9
2025-06-21,L2,Line 2 - Precision Assembly,S1,Morning,480,70.4,409.6,Material Issue,Material Shortage,727.47,30,960,734,728,6
2025-06-21,L2,Line 2 - Precision Assembly,S2,Afternoon,480,107.9,372.1,Equipment Failure,Mechanical Breakdown,1114.97,30,960,681,676,5
2025-06-21,L2,Line 2 - Precision Assembly,S3,Night,480,61.9,418.1,Unplanned Maintenance,Unscheduled Repair,639.63,30,960,781,772,9
2025-06-21,L3,Line 3 - Surface Treatment,S1,Morning,480,82.3,397.7,Planned Maintenance,Scheduled Preventive Maintenance,973.88,60,480,336,327,9
2025-06-21,L3,Line 3 - Surface Treatment,S2,Afternoon,480,5.0,475.0,Unplanned Maintenance,Unscheduled Repair,59.17,60,480,422,414,8
2025-06-21,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,85.2,394.8,Equipment Failure,Electrical Fault,681.6,20,1440,1082,1072,10
2025-06-21,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1322,1317,5
2025-06-22,L1,Line 1 - CNC Machining,S1,Morning,480,57.5,422.5,Material Issue,Material Shortage,814.58,45,640,479,470,9
2025-06-22,L1,Line 1 - CNC Machining,S2,Afternoon,480,44.0,436.0,Changeover,Product Setup / Changeover,623.33,45,640,542,531,11
2025-06-22,L1,Line 1 - CNC Machining,S3,Night,480,71.5,408.5,Material Issue,Material Shortage,1012.92,45,640,488,478,10
2025-06-22,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,877,866,11
2025-06-22,L2,Line 2 - Precision Assembly,S2,Afternoon,480,115.6,364.4,Unplanned Maintenance,Unscheduled Repair,1194.53,30,960,552,541,11
2025-06-22,L2,Line 2 - Precision Assembly,S3,Night,480,25.3,454.7,Equipment Failure,Mechanical Breakdown,261.43,30,960,810,799,11
2025-06-22,L3,Line 3 - Surface Treatment,S1,Morning,480,64.8,415.2,Equipment Failure,Mechanical Breakdown,766.8,60,480,381,372,9
2025-06-22,L3,Line 3 - Surface Treatment,S2,Afternoon,480,88.3,391.7,Equipment Failure,Mechanical Breakdown,1044.88,60,480,359,348,11
2025-06-22,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,80.3,399.7,Equipment Failure,Electrical Fault,642.4,20,1440,1076,1064,12
2025-06-22,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,42.4,437.6,Equipment Failure,Electrical Fault,339.2,20,1440,1121,1112,9
2025-06-23,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,607,601,6
2025-06-23,L1,Line 1 - CNC Machining,S2,Afternoon,480,27.1,452.9,Operator,Operator Availability / Training,383.92,45,640,537,524,13
2025-06-23,L1,Line 1 - CNC Machining,S3,Night,480,79.0,401.0,Equipment Failure,Mechanical Breakdown,1119.17,45,640,441,434,7
2025-06-23,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,874,868,6
2025-06-23,L2,Line 2 - Precision Assembly,S2,Afternoon,480,39.3,440.7,Material Issue,Material Shortage,406.1,30,960,810,806,4
2025-06-23,L2,Line 2 - Precision Assembly,S3,Night,480,99.1,380.9,Planned Maintenance,Scheduled Preventive Maintenance,1024.03,30,960,645,639,6
2025-06-23,L3,Line 3 - Surface Treatment,S1,Morning,480,37.5,442.5,Equipment Failure,Electrical Fault,443.75,60,480,417,405,12
2025-06-23,L3,Line 3 - Surface Treatment,S2,Afternoon,480,45.4,434.6,Changeover,Product Setup / Changeover,537.23,60,480,371,368,3
2025-06-23,L3,Line 3 - Surface Treatment,S3,Night,480,74.8,405.2,Material Issue,Material Shortage,885.13,60,480,355,345,10
2025-06-23,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,134.1,345.9,Equipment Failure,Mechanical Breakdown,1072.8,20,1440,929,916,13
